datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2005-04-28,462.451,99832.9301,35.1,100295.3811,-5.31890520103e-05,1.002953811,-0.00123422960866
2005-04-29,469.2173,99832.9301,35.1,100302.1474,6.74637249074e-05,1.003021474,-0.00116684914948
2005-05-02,474.0318,99832.9301,35.1,100306.9619,4.79999693406e-05,1.003069619,-0.00111890518886
2005-05-03,471.1691,99832.9301,35.1,100304.0992,-2.85393949311e-05,1.003040992,-0.00114741265091
2005-05-04,483.4005,99832.9301,35.1,100316.3306,0.00012194317179,1.003163306,-0.00102560939826
2005-05-05,477.2848,99832.9301,35.1,100310.2149,-6.09641517332e-05,1.003102149,-0.00108651102459
2005-05-06,484.5716,99832.9301,35.1,100317.5017,7.26426516708e-05,1.003175017,-0.00101394729996
2005-05-09,481.0583,99832.9301,35.1,100313.9884,-3.50218051731e-05,1.003139884,-0.00104893359487
2005-05-10,473.9016,99832.9301,35.1,100306.8317,-7.13429912832e-05,1.003068317,-0.00112020175209
2005-05-11,463.3618,99832.9301,35.1,100296.2919,-0.000105075594766,1.002962919,-0.00122515964099
2005-05-12,444.1039,99832.9301,35.1,100277.034,-0.000192010089657,1.00277034,-0.00141693448763
2005-05-13,452.4317,99832.9301,35.1,100285.3618,8.30479290004e-05,1.002853618,-0.00133400423211
2005-05-16,462.5811,99832.9301,35.1,100295.5112,0.000101205199022,1.002955112,-0.00123293404125
2005-05-17,460.1088,99832.9301,35.1,100293.0389,-2.4650156028e-05,1.002930389,-0.00125755380526
2005-05-18,466.3546,99832.9301,35.1,100299.2847,6.22755085349e-05,1.002992847,-0.00119535661153
2005-05-19,488.6054,99832.9301,35.1,100321.5355,0.000221844054686,1.003215355,-0.000973777739601
2005-05-20,488.6054,99832.9301,35.1,100321.5355,0.0,1.003215355,-0.000973777739601
2005-05-23,517.3621,99832.9301,35.1,100350.2922,0.000286645333494,1.003502922,-0.000687411534952
2005-05-24,516.5814,99832.9301,35.1,100349.5115,-7.77974814914e-06,1.003495115,-0.000695185935213
2005-05-25,517.6224,99832.9301,35.1,100350.5525,1.03737425767e-05,1.003505525,-0.000684819404316
2005-05-26,530.114,99832.9301,35.1,100363.0441,0.000124479633533,1.003630441,-0.000560425016852
2005-05-27,527.7719,99832.9301,35.1,100360.702,-2.33362790159e-05,1.00360702,-0.000583748217633
2005-05-31,517.3621,99832.9301,35.1,100350.2922,-0.000103723865941,1.003502922,-0.000687411534952
2005-06-01,524.3887,99832.9301,35.1,100357.3188,7.00207228694e-05,1.003573188,-0.000617438945136
2005-06-02,521.0055,99832.9301,35.1,100353.9356,-3.37115423215e-05,1.003539356,-0.000651129672638
2005-06-03,497.5837,99832.9301,35.1,100330.5138,-0.000233391942827,1.003305138,-0.000884369647045
2005-06-06,493.4198,99832.9301,35.1,100326.3499,-4.15018307222e-05,1.003263499,-0.000925834774808
2005-06-07,475.4631,99832.9301,35.1,100308.3932,-0.000178982889519,1.003083932,-0.00110465195574
2005-06-08,480.4077,99832.9301,35.1,100313.3378,4.92939807155e-05,1.003133378,-0.00105541242772
2005-06-09,489.9066,99832.9301,35.1,100322.8367,9.46922932517e-05,1.003228367,-0.000960820073892
2005-06-10,465.9642,99832.9301,35.1,100298.8943,-0.000238653538791,1.002988943,-0.00119924430957
2005-06-13,467.1353,99832.9301,35.1,100300.0654,1.16761008002e-05,1.003000654,-0.00118758221127
2005-06-14,468.4365,99832.9301,35.1,100301.3666,1.29730722986e-05,1.003013666,-0.00117462454556
2005-06-15,483.1402,99832.9301,35.1,100316.0703,0.000146595210997,1.003160703,-0.0010282015289
2005-06-16,494.2006,99832.9301,35.1,100327.1307,0.000110255515063,1.003271307,-0.000918059378723
2005-06-17,498.4946,99832.9301,35.1,100331.4247,4.27999880994e-05,1.003314247,-0.000875298683554
2005-06-20,489.3861,99832.9301,35.1,100322.3162,-9.0784119006e-05,1.003223162,-0.00096600333934
2005-06-21,492.6391,99832.9301,35.1,100325.5692,3.24254874011e-05,1.003255692,-0.000933609175068
2005-06-22,501.6175,99832.9301,35.1,100334.5476,8.94926395294e-05,1.003345476,-0.000844200086688
2005-06-23,506.0416,99832.9301,35.1,100338.9717,4.40934863e-05,1.003389717,-0.000800143824113
2005-06-24,491.3379,99832.9301,35.1,100324.268,-0.000146540269956,1.00324268,-0.000946566840777
2005-06-27,482.7499,99832.9301,35.1,100315.68,-8.56024187488e-05,1.0031568,-0.00103208823112
2005-06-28,485.4824,99832.9301,35.1,100318.4125,2.72390118872e-05,1.003184125,-0.00100487733229
2005-06-29,473.2511,99832.9301,35.1,100306.1812,-0.000121924776272,1.003061812,-0.00112667958912
2005-06-30,478.9764,99832.9301,35.1,100311.9065,5.70782371685e-05,1.003119065,-0.00106966566084
2005-07-01,474.9426,99832.9301,35.1,100307.8727,-4.02125743668e-05,1.003078727,-0.00110983522119
2005-07-05,494.2006,99832.9301,35.1,100327.1307,0.000191988918533,1.003271307,-0.000918059378723
2005-07-06,486.5234,99832.9301,35.1,100319.4535,-7.65216741118e-05,1.003194535,-0.000994510801395
2005-07-07,489.6463,99832.9301,35.1,100322.5764,3.11295555451e-05,1.003225764,-0.000963412204529
2005-07-08,497.7139,99832.9301,35.1,100330.644,8.04165950428e-05,1.00330644,-0.000883073083815
2005-07-11,495.762,99832.9301,35.1,100328.6921,-1.94546742868e-05,1.003286921,-0.000902510578203
2005-07-12,497.5837,99832.9301,35.1,100330.5138,1.81573183291e-05,1.003305138,-0.000884369647045
2005-07-13,499.0151,99832.9301,35.1,100331.9452,1.42668461047e-05,1.003319452,-0.000870115418106
2005-07-14,530.2442,99832.9301,35.1,100363.1743,0.000311257794691,1.003631743,-0.000559128453622
2005-07-15,540.6539,99832.9301,35.1,100373.584,0.000103720314474,1.00373584,-0.000455466132127
2005-07-18,539.8731,99832.9301,35.1,100372.8032,-7.77893912818e-06,1.003728032,-0.000463241528211
2005-07-19,561.9938,99832.9301,35.1,100394.9239,0.000220385396191,1.003949239,-0.000242958223688
2005-07-20,567.7191,99832.9301,35.1,100400.6492,5.70277836527e-05,1.004006492,-0.000185944295405
2005-07-21,563.295,99832.9301,35.1,100396.2251,-4.40644561092e-05,1.003962251,-0.00023000055798
2005-07-22,572.5336,99832.9301,35.1,100405.4637,9.20213881628e-05,1.004054637,-0.000138000334788
2005-07-25,570.0613,99832.9301,35.1,100402.9914,-2.46231620161e-05,1.004029914,-0.000162620098799
2005-07-26,567.7191,99832.9301,35.1,100400.6492,-2.33279902057e-05,1.004006492,-0.000185944295405
2005-07-27,572.4034,99832.9301,35.1,100405.3335,4.66560728174e-05,1.004053335,-0.000139296898018
2005-07-28,569.9312,99832.9301,35.1,100402.8613,-2.4622197983e-05,1.004028613,-0.000163915666205
2005-07-29,554.9672,99832.9301,35.1,100387.8973,-0.000149039577222,1.003878973,-0.000312930813505
2005-08-01,556.2684,99832.9301,35.1,100389.1985,1.2961721831e-05,1.003891985,-0.000299973147797
2005-08-02,561.9938,99832.9301,35.1,100394.9239,5.70320321862e-05,1.003949239,-0.000242958223689
2005-08-03,562.3841,99832.9301,35.1,100395.3142,3.88764675385e-06,1.003953142,-0.000239071521471
2005-08-04,555.7479,99832.9301,35.1,100388.678,-6.6100694568e-05,1.00388678,-0.000305156413245
2005-08-05,559.3913,99832.9301,35.1,100392.3214,3.6292937337e-05,1.003923214,-0.000268874550931
2005-08-08,554.9672,99832.9301,35.1,100387.8973,-4.40681113686e-05,1.003878973,-0.000312930813506
2005-08-09,570.1914,99832.9301,35.1,100403.1215,0.00015165373924,1.004031215,-0.000161324531393
2005-08-10,564.4661,99832.9301,35.1,100397.3962,-5.70231275129e-05,1.003973962,-0.000218338459677
2005-08-11,572.5336,99832.9301,35.1,100405.4637,8.03556696223e-05,1.004054637,-0.000138000334788
2005-08-12,599.859,99832.9301,35.1,100432.7891,0.000272150528398,1.004327891,0.0
2005-08-15,620.4182,99832.9301,35.1,100453.3483,0.000204706054509,1.004533483,0.0
2005-08-16,601.8109,99832.9301,35.1,100434.741,-0.000185233248218,1.00434741,-0.000185233248218
2005-08-17,613.5218,99832.9301,35.1,100446.4519,0.000116602082939,1.004464519,-6.86527638621e-05
2005-08-18,602.4615,99832.9301,35.1,100435.3916,-0.000110111405538,1.004353916,-0.000178756609948
2005-08-19,596.3458,99832.9301,35.1,100429.2759,-6.08918818614e-05,1.004292759,-0.000239637606983
2005-08-22,596.8662,99832.9301,35.1,100429.7963,5.18175597053e-06,1.004297963,-0.000234457092756
2005-08-23,595.1747,99832.9301,35.1,100428.1048,-1.68426110808e-05,1.004281048,-0.000251295754967
2005-08-24,595.565,99832.9301,35.1,100428.4951,3.88636229642e-06,1.004284951,-0.000247410369297
2005-08-25,599.3385,99832.9301,35.1,100432.2686,3.75739972629e-05,1.004322686,-0.000209845668231
2005-08-26,595.1747,99832.9301,35.1,100428.1048,-4.14587866832e-05,1.004281048,-0.000251295754967
2005-08-29,596.4759,99832.9301,35.1,100429.406,1.29565324627e-05,1.00429406,-0.000238342478426
2005-08-30,605.9747,99832.9301,35.1,100438.9048,9.4581859819e-05,1.004389048,-0.000143783161482
2005-08-31,610.1386,99832.9301,35.1,100443.0687,4.1457043048e-05,1.004430687,-0.000102332079258
2005-09-01,601.941,99832.9301,35.1,100434.8711,-8.16143921736e-05,1.004348711,-0.000183938119661
